opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,manager,regional_office,series,sales_price,sector,year_established,revenue,employees,office_location,deal_duration_days,close_month,close_year,close_quarter,close_yearmonth,discount_rate,is_won,agent_win_rate
NTHLG5DT,Sneha Joshi,D365 Sales,Golddex,Won,2025-06-05,2025-09-08,49385.0,Sunita Rao,West,GTX,45650,finance,2008.0,4358.0,165.0,Mumbai,95.0,9,2025,3,2025-09,0.0,1,0.7
Y5OZ7VOF,Sneha Joshi,D365 Project Management,Plexzap,Won,2025-06-05,2025-06-21,267841.0,Sunita Rao,West,MG,281619,retail,2001.0,202342.0,4874.0,Surat,16.0,6,2025,2,2025-06,0.04892425582080755,1,0.7
9HLQVY37,Arjun Sharma,D365 Field Services,Konmatfix,Lost,2025-06-05,2025-06-11,0.0,Sanjay Bhatt,Central,GTX,90968,marketing,1985.0,31161.0,1190.0,Surat,6.0,6,2025,2,2025-06,1.0,0,0.66
8C3LOLPY,Arjun Sharma,D365 Field Services,Ron-tech,Lost,2025-06-05,2025-08-14,0.0,Sanjay Bhatt,Central,GTX,90968,medical,1992.0,325561.0,6837.0,Vadodara,70.0,8,2025,3,2025-08,1.0,0,0.66
QMJHLT1V,Arjun Sharma,Power BI Dashboard,Hottechi,Won,2025-06-05,2025-09-20,4897.0,Sanjay Bhatt,Central,MG,4565,technology,1997.0,678142.0,16499.0,Mumbai,107.0,9,2025,3,2025-09,0.0,1,0.66
Q5JU0LZJ,Deepak Yadav,D365 Sales,Inity,Won,2025-06-05,2025-09-26,39757.0,Rajesh Agarwal,Central,GTX,45650,marketing,1986.0,199497.0,8801.0,Mumbai,113.0,9,2025,3,2025-09,0.1290909090909091,1,0.6
IRODLEGG,Deepak Yadav,D365 Project Management,Globex Corporation,Won,2025-06-05,2025-09-14,286267.0,Rajesh Agarwal,Central,MG,281619,technology,2000.0,101569.0,2497.0,Surat,101.0,9,2025,3,2025-09,0.0,1,0.6
HTA6XLY3,Aakash Trivedi,Power BI Dashboard,Massive Dynamic,Won,2025-06-05,2025-09-24,4482.0,Manish Tiwari,East,MG,4565,entertainment,1989.0,55200.0,1095.0,Vadodara,111.0,9,2025,3,2025-09,0.01818181818181818,1,0.65
XW7J3TI2,Ritesh Jain,D365 Project Management,Hatfan,Lost,2025-06-05,2025-08-14,0.0,Anita Mishra,West,MG,281619,services,1982.0,65774.0,1299.0,Ahmedabad,70.0,8,2025,3,2025-08,1.0,0,0.64
1BV5JLZV,Ritesh Jain,Power BI Dashboard,Doncon,Won,2025-06-05,2025-09-01,4897.0,Anita Mishra,West,MG,4565,technology,2010.0,48781.0,1501.0,Surat,88.0,9,2025,3,2025-09,0.0,1,0.64
84D18IA1,Anjali Shah,Power BI Dashboard,Acme Corporation,Lost,2025-06-05,2025-08-01,0.0,Chetan Pandey,East,MG,4565,,,141088.0,3502.0,Vadodara,57.0,8,2025,3,2025-08,1.0,0,0.63
41IM8V9E,Karan Malhotra,D365 Sales,Finjob,Lost,2025-06-05,2025-09-27,0.0,Sunita Rao,West,GTX,45650,employment,1988.0,170972.0,3644.0,Surat,114.0,9,2025,3,2025-09,1.0,0,0.62
NXFAXN16,Meera Iyer,Power BI Dashboard,Streethex,Won,2025-06-06,2025-09-27,4565.0,Sanjay Bhatt,Central,MG,4565,retail,1988.0,114274.0,1165.0,Mumbai,113.0,9,2025,3,2025-09,0.0,1,0.62
FXXEZ5U2,Cassey Cress,D365 Project Management,Initech,Won,2025-06-06,2025-08-09,252486.0,Manish Tiwari,East,MG,281619,telecommunications,1994.0,530789.0,20275.0,Surat,64.0,8,2025,3,2025-08,0.10344827586206896,1,0.62
3F81XLI7,Corliss Cosme,D365 Business Central,Ganjaflex,Won,2025-06-06,2025-08-11,351090.0,Chetan Pandey,East,GTX,400143,retail,1995.0,428173.0,17479.0,Ahmedabad,66.0,8,2025,3,2025-08,0.12258867454884878,1,0.66
ID4LC9V5,Neha Gupta,D365 Field Services,Initech,Won,2025-06-06,2025-08-15,81257.0,Manish Tiwari,East,GTX,90968,telecommunications,1994.0,530789.0,20275.0,Surat,70.0,8,2025,3,2025-08,0.10675182481751824,1,0.61
IPQFYK0E,Neha Gupta,D365 Field Services,Zotware,Won,2025-06-06,2025-06-17,88312.0,Manish Tiwari,East,GTX,90968,software,1979.0,371713.0,13809.0,Surat,11.0,6,2025,2,2025-06,0.029197080291970802,1,0.61
UU0F81HS,Neha Gupta,D365 Business Central,Xx-zobam,Won,2025-06-06,2025-08-20,428778.0,Manish Tiwari,East,GTX,400143,entertainment,1989.0,318586.0,8274.0,Surat,75.0,8,2025,3,2025-08,0.0,1,0.61
7SBDZJF4,Nikhil Soni,D365 Field Services,Bioplex,Won,2025-06-06,2025-08-23,85988.0,Manish Tiwari,East,GTX,90968,medical,1991.0,27126.0,1016.0,Vadodara,78.0,8,2025,3,2025-08,0.05474452554744526,1,0.57
7UI7YX03,Suresh Kumar,D365 Business Central,Hottechi,Won,2025-06-06,2025-08-06,359390.0,Anita Mishra,West,GTX,400143,technology,1997.0,678142.0,16499.0,Mumbai,61.0,8,2025,3,2025-08,0.10184609002281685,1,0.63
BNYWSG6W,Kavita Reddy,D365 Project Management,Hottechi,Won,2025-06-06,2025-09-13,298634.0,Rajesh Agarwal,Central,MG,281619,technology,1997.0,678142.0,16499.0,Mumbai,99.0,9,2025,3,2025-09,0.0,1,0.58
RC1YCAEP,Rahul Mehta,D365 Sales,Goodsilron,Won,2025-06-06,2025-08-16,35773.0,Sunita Rao,West,GTX,45650,marketing,2000.0,245077.0,5107.0,Mumbai,71.0,8,2025,3,2025-08,0.21636363636363637,1,0.66
H6TY7RBJ,Jonathan Berthelot,D365 Field Services,Funholding,Lost,2025-06-06,2025-08-28,0.0,Rajesh Agarwal,Central,GTX,90968,finance,1991.0,234018.0,7227.0,Surat,83.0,8,2025,3,2025-08,1.0,0,0.65
MU6NOSH1,Jonathan Berthelot,D365 Sales,Funholding,Won,2025-06-06,2025-06-17,51792.0,Rajesh Agarwal,Central,GTX,45650,finance,1991.0,234018.0,7227.0,Surat,11.0,6,2025,2,2025-06,0.0,1,0.65
OFIORN0G,Jonathan Berthelot,D365 Field Services,Finhigh,Won,2025-06-06,2025-06-11,94620.0,Rajesh Agarwal,Central,GTX,90968,finance,2006.0,91502.0,1759.0,Ahmedabad,5.0,6,2025,2,2025-06,0.0,1,0.65
PMHOZRJN,Rohan Nair,Power BI Dashboard,Condax,Won,2025-06-06,2025-09-17,5146.0,Sunita Rao,West,MG,4565,medical,2017.0,377.0,9.0,Vadodara,103.0,9,2025,3,2025-09,0.0,1,0.64
7Z3Q8UYS,Kary Hendrixson,D365 Sales,Fasehatice,Lost,2025-06-06,2025-08-01,0.0,Sunita Rao,West,GTX,45650,retail,1990.0,412420.0,7523.0,Ahmedabad,56.0,8,2025,3,2025-08,1.0,0,0.62
YT9PLSVL,Preeti Kulkarni,D365 Sales,Streethex,Won,2025-06-06,2025-09-15,48472.0,Sanjay Bhatt,Central,GTX,45650,retail,1988.0,114274.0,1165.0,Mumbai,101.0,9,2025,3,2025-09,0.0,1,0.55
BQINW2LB,Divya Pillai,Power BI Dashboard,Lexiqvolax,Lost,2025-06-06,2025-09-09,0.0,Anita Mishra,West,MG,4565,medical,2004.0,134368.0,3889.0,Surat,95.0,9,2025,3,2025-09,1.0,0,0.57
BLFMYCVF,Divya Pillai,Power BI Dashboard,Goodsilron,Won,2025-06-06,2025-08-19,4731.0,Anita Mishra,West,MG,4565,marketing,2000.0,245077.0,5107.0,Mumbai,74.0,8,2025,3,2025-08,0.0,1,0.57
379SDV6Y,Deepak Yadav,D365 Field Services,Statholdings,Won,2025-06-06,2025-08-05,105161.0,Rajesh Agarwal,Central,GTX,90968,employment,1997.0,24175.0,586.0,Surat,60.0,8,2025,3,2025-08,0.0,1,0.6
FE2AE2YO,Aakash Trivedi,D365 Business Central,Umbrella Corporation,Lost,2025-06-06,2025-06-11,0.0,Manish Tiwari,East,GTX,400143,finance,1998.0,167838.0,5113.0,Ahmedabad,5.0,6,2025,2,2025-06,1.0,0,0.65
2756CEOQ,Ritesh Jain,Power BI Dashboard,Plusstrip,Won,2025-06-06,2025-09-16,4565.0,Anita Mishra,West,MG,4565,entertainment,2002.0,29034.0,315.0,Vadodara,102.0,9,2025,3,2025-09,0.0,1,0.64
Z4CFFZAW,Anjali Shah,Power BI Dashboard,Opentech,Won,2025-06-06,2025-09-10,5229.0,Chetan Pandey,East,MG,4565,finance,1994.0,29484.0,853.0,Vadodara,96.0,9,2025,3,2025-09,0.0,1,0.63
I967JINR,Wilburn Farren,D365 Business Central,Donquadtech,Won,2025-06-06,2025-09-05,328763.0,Chetan Pandey,East,GTX,400143,technology,1992.0,142152.0,3194.0,Surat,91.0,9,2025,3,2025-09,0.1783862269238747,1,0.7
IE18U4NO,Wilburn Farren,Power BI Dashboard,Zathunicon,Won,2025-06-06,2025-08-26,3735.0,Chetan Pandey,East,MG,4565,retail,2010.0,5903.0,144.0,Vadodara,81.0,8,2025,3,2025-08,0.18181818181818182,1,0.7
JNIMHE7Y,Meera Iyer,Power BI Dashboard,Warephase,Won,2025-06-07,2025-08-20,5063.0,Sanjay Bhatt,Central,MG,4565,services,1997.0,169464.0,5276.0,Ahmedabad,74.0,8,2025,3,2025-08,0.0,1,0.62
KUKJQX9Y,Cassey Cress,D365 Project Management,Bubba Gump,Lost,2025-06-07,2025-09-08,0.0,Manish Tiwari,East,MG,281619,software,2002.0,81953.0,2253.0,Mumbai,93.0,9,2025,3,2025-09,1.0,0,0.62
QCIG6H19,Priya Patel,D365 Field Services,Isdom,Won,2025-06-07,2025-08-31,92462.0,Rajesh Agarwal,Central,GTX,90968,medical,2002.0,263794.0,4540.0,Mumbai,85.0,8,2025,3,2025-08,0.0,1,0.63
R7IIOFBH,Garret Kinder,D365 Sales,Kan-code,Won,2025-06-07,2025-08-05,46978.0,Chetan Pandey,East,GTX,45650,software,1982.0,970936.0,34288.0,Vadodara,59.0,8,2025,3,2025-08,0.0,1,0.61
Q7ST5E1W,Kavita Reddy,D365 Project Management,dambase,Lost,2025-06-07,2025-08-20,0.0,Rajesh Agarwal,Central,MG,281619,marketing,1995.0,180440.0,2928.0,Surat,74.0,8,2025,3,2025-08,1.0,0,0.58
6MTURF7Q,Vikram Singh,Power BI Dashboard,Green-Plus,Won,2025-06-07,2025-06-21,4648.0,Anita Mishra,West,MG,4565,services,2003.0,57452.0,1922.0,Surat,14.0,6,2025,2,2025-06,0.0,1,0.7
MWT1ZV0Y,Jonathan Berthelot,D365 Sales,Ron-tech,Won,2025-06-07,2025-06-18,52041.0,Rajesh Agarwal,Central,GTX,45650,medical,1992.0,325561.0,6837.0,Vadodara,11.0,6,2025,2,2025-06,0.0,1,0.65
B7Q6Q7S2,Divya Pillai,D365 Field Services,Dalttechnology,Won,2025-06-07,2025-08-16,91383.0,Anita Mishra,West,GTX,90968,software,2013.0,8200.0,96.0,Vadodara,70.0,8,2025,3,2025-08,0.0,1,0.57
3DYZN86H,Divya Pillai,D365 Project Management,Hottechi,Won,2025-06-07,2025-09-17,247257.0,Anita Mishra,West,MG,281619,technology,1997.0,678142.0,16499.0,Mumbai,102.0,9,2025,3,2025-09,0.1220159151193634,1,0.57
QYKTG5QA,Marty Freudenburg,D365 Project Management,Isdom,Lost,2025-06-07,2025-09-04,0.0,Rajesh Agarwal,Central,MG,281619,medical,2002.0,263794.0,4540.0,Mumbai,89.0,9,2025,3,2025-09,1.0,0,0.63
67CKCI5G,Aakash Trivedi,D365 Business Central,Gekko & Co,Lost,2025-06-07,2025-08-05,0.0,Manish Tiwari,East,GTX,400143,retail,1990.0,209229.0,3502.0,Ahmedabad,59.0,8,2025,3,2025-08,1.0,0,0.65
2O1IK8VR,Amit Verma,D365 Project Management,Warephase,Won,2025-06-07,2025-06-17,303946.0,Sanjay Bhatt,Central,MG,281619,services,1997.0,169464.0,5276.0,Ahmedabad,10.0,6,2025,2,2025-06,0.0,1,0.67
N8NQK8K7,Karan Malhotra,D365 Business Central,Dalttechnology,Lost,2025-06-07,2025-08-22,0.0,Sunita Rao,West,GTX,400143,software,2013.0,8200.0,96.0,Vadodara,76.0,8,2025,3,2025-08,1.0,0,0.62
V93EX6XU,Karan Malhotra,D365 Business Central,Nam-zim,Won,2025-06-07,2025-08-17,430355.0,Sunita Rao,West,GTX,400143,services,1987.0,33664.0,1179.0,Ahmedabad,71.0,8,2025,3,2025-08,0.0,1,0.62
5QNUZYIL,Boris Faz,D365 Project Management,Umbrella Corporation,Won,2025-06-08,2025-06-24,305523.0,Manish Tiwari,East,MG,281619,finance,1998.0,167838.0,5113.0,Ahmedabad,16.0,6,2025,2,2025-06,0.0,1,0.66
WX63AIMZ,Usha Naik,Power BI Dashboard,Dontechi,Won,2025-06-08,2025-06-18,4897.0,Sanjay Bhatt,Central,MG,4565,software,1982.0,383294.0,10083.0,Surat,10.0,6,2025,2,2025-06,0.0,1,0.67
09P7O0LQ,Usha Naik,Power BI Dashboard,Finhigh,Won,2025-06-08,2025-09-13,4980.0,Sanjay Bhatt,Central,MG,4565,finance,2006.0,91502.0,1759.0,Ahmedabad,97.0,9,2025,3,2025-09,0.0,1,0.67
GYS3APR7,Corliss Cosme,D365 Sales,Bluth Company,Won,2025-06-08,2025-08-05,49966.0,Chetan Pandey,East,GTX,45650,technology,1993.0,103113.0,3027.0,Mumbai,58.0,8,2025,3,2025-08,0.0,1,0.66
9VF00HWL,Corliss Cosme,D365 Sales,Xx-zobam,Won,2025-06-08,2025-08-12,42745.0,Chetan Pandey,East,GTX,45650,entertainment,1989.0,318586.0,8274.0,Surat,65.0,8,2025,3,2025-08,0.06363636363636363,1,0.66
UTJGDR3K,Priya Patel,D365 Business Central,Streethex,Lost,2025-06-08,2025-08-25,0.0,Rajesh Agarwal,Central,GTX,400143,retail,1988.0,114274.0,1165.0,Mumbai,78.0,8,2025,3,2025-08,1.0,0,0.63
MD0SRXG4,Priya Patel,D365 Finance & Operations,Ron-tech,Won,2025-06-08,2025-06-21,429525.0,Rajesh Agarwal,Central,GTX,455006,medical,1992.0,325561.0,6837.0,Vadodara,13.0,6,2025,2,2025-06,0.05600145932141554,1,0.63
E0ITYYTG,Nikhil Soni,D365 Business Central,Acme Corporation,Lost,2025-06-08,2025-08-27,0.0,Manish Tiwari,East,GTX,400143,,,141088.0,3502.0,Vadodara,80.0,8,2025,3,2025-08,1.0,0,0.57
PGK5K24U,Nikhil Soni,D365 Business Central,Plussunin,Won,2025-06-08,2025-08-28,396740.0,Manish Tiwari,East,GTX,400143,retail,2003.0,117858.0,4018.0,Surat,81.0,8,2025,3,2025-08,0.008504459655673096,1,0.57
X46ZXX2S,Jonathan Berthelot,D365 Field Services,Globex Corporation,Lost,2025-06-08,2025-08-11,0.0,Rajesh Agarwal,Central,GTX,90968,technology,2000.0,101569.0,2497.0,Surat,64.0,8,2025,3,2025-08,1.0,0,0.65
4QP55BTO,Jonathan Berthelot,D365 Sales,Globex Corporation,Won,2025-06-08,2025-06-16,50962.0,Rajesh Agarwal,Central,GTX,45650,technology,2000.0,101569.0,2497.0,Surat,8.0,6,2025,2,2025-06,0.0,1,0.65
G6X1B2K5,Jonathan Berthelot,D365 Sales,Rangreen,Won,2025-06-08,2025-09-13,44156.0,Rajesh Agarwal,Central,GTX,45650,technology,1987.0,243910.0,8775.0,Surat,97.0,9,2025,3,2025-09,0.03272727272727273,1,0.65
0YCAS0B9,Jonathan Berthelot,D365 Finance & Operations,Finhigh,Won,2025-06-08,2025-08-27,505968.0,Rajesh Agarwal,Central,GTX,455006,finance,2006.0,91502.0,1759.0,Ahmedabad,80.0,8,2025,3,2025-08,0.0,1,0.65
6UZVABQR,Kary Hendrixson,D365 Sales,Hottechi,Won,2025-06-08,2025-08-17,40338.0,Sunita Rao,West,GTX,45650,technology,1997.0,678142.0,16499.0,Mumbai,70.0,8,2025,3,2025-08,0.11636363636363636,1,0.62
9NTDQ8ZC,Preeti Kulkarni,D365 Sales,Funholding,Won,2025-06-08,2025-08-17,46978.0,Sanjay Bhatt,Central,GTX,45650,finance,1991.0,234018.0,7227.0,Surat,70.0,8,2025,3,2025-08,0.0,1,0.55
FCCI80H2,Divya Pillai,Power BI Dashboard,Singletechno,Lost,2025-06-08,2025-06-22,0.0,Anita Mishra,West,MG,4565,retail,1996.0,183840.0,5374.0,Mumbai,14.0,6,2025,2,2025-06,1.0,0,0.57
ALQRAPZR,Divya Pillai,D365 Field Services,Green-Plus,Won,2025-06-08,2025-06-16,76609.0,Anita Mishra,West,GTX,90968,services,2003.0,57452.0,1922.0,Surat,8.0,6,2025,2,2025-06,0.15784671532846714,1,0.57
7SPRU76Q,Divya Pillai,D365 Business Central,Hottechi,Won,2025-06-08,2025-09-30,393752.0,Anita Mishra,West,GTX,400143,technology,1997.0,678142.0,16499.0,Mumbai,114.0,9,2025,3,2025-09,0.015971790085044596,1,0.57
JEMEGXUG,Marty Freudenburg,D365 Sales,Warephase,Won,2025-06-08,2025-08-19,42911.0,Rajesh Agarwal,Central,GTX,45650,services,1997.0,169464.0,5276.0,Ahmedabad,72.0,8,2025,3,2025-08,0.06,1,0.63
GVHIFUN1,Marty Freudenburg,D365 Field Services,Zumgoity,Won,2025-06-08,2025-06-14,73123.0,Rajesh Agarwal,Central,GTX,90968,medical,1984.0,36610.0,1210.0,Vadodara,6.0,6,2025,2,2025-06,0.19616788321167883,1,0.63
RBB3C85Q,Marty Freudenburg,D365 Business Central,Gogozoom,Won,2025-06-08,2025-06-24,354576.0,Rajesh Agarwal,Central,GTX,400143,telecommunications,2007.0,7194.0,187.0,Surat,16.0,6,2025,2,2025-06,0.11387678904791537,1,0.63
WFP9J5J7,Sneha Joshi,D365 Business Central,Finjob,Lost,2025-06-08,2025-08-26,0.0,Sunita Rao,West,GTX,400143,employment,1988.0,170972.0,3644.0,Surat,79.0,8,2025,3,2025-08,1.0,0,0.7
8I4915WD,Sneha Joshi,D365 Field Services,Lexiqvolax,Won,2025-06-08,2025-09-02,66815.0,Sunita Rao,West,GTX,90968,medical,2004.0,134368.0,3889.0,Surat,86.0,9,2025,3,2025-09,0.2655109489051095,1,0.7
L831D7DF,Amit Verma,Power BI Dashboard,Funholding,Lost,2025-06-08,2025-08-18,0.0,Sanjay Bhatt,Central,MG,4565,finance,1991.0,234018.0,7227.0,Surat,71.0,8,2025,3,2025-08,1.0,0,0.67
839DCVT2,Amit Verma,Power BI Dashboard,Codehow,Won,2025-06-08,2025-09-13,4565.0,Sanjay Bhatt,Central,MG,4565,software,1998.0,225337.0,2641.0,Vadodara,97.0,9,2025,3,2025-09,0.0,1,0.67
EJ0EF8S1,Ritesh Jain,D365 Sales,Sunnamplex,Won,2025-06-08,2025-06-15,42081.0,Anita Mishra,West,GTX,45650,marketing,2008.0,74233.0,1593.0,Ahmedabad,7.0,6,2025,2,2025-06,0.07818181818181819,1,0.64
0ORRC53X,Karan Malhotra,D365 Sales,Finjob,Won,2025-06-08,2025-09-08,43160.0,Sunita Rao,West,GTX,45650,employment,1988.0,170972.0,3644.0,Surat,92.0,9,2025,3,2025-09,0.05454545454545454,1,0.62
3QTN3F5T,Meera Iyer,D365 Project Management,Isdom,Won,2025-06-09,2025-08-15,288010.0,Sanjay Bhatt,Central,MG,281619,medical,2002.0,263794.0,4540.0,Mumbai,67.0,8,2025,3,2025-08,0.0,1,0.62
SY6BWRRO,Boris Faz,D365 Business Central,Vehement Capital Partners,Lost,2025-06-09,2025-08-14,0.0,Manish Tiwari,East,GTX,400143,finance,1993.0,53626.0,883.0,Mumbai,66.0,8,2025,3,2025-08,1.0,0,0.66
JW5SYMNS,Cassey Cress,D365 Field Services,Zotware,Won,2025-06-09,2025-08-22,97608.0,Manish Tiwari,East,GTX,90968,software,1979.0,371713.0,13809.0,Surat,74.0,8,2025,3,2025-08,0.0,1,0.62
VP2CW520,Priya Patel,D365 Field Services,Treequote,Lost,2025-06-09,2025-08-26,0.0,Rajesh Agarwal,Central,GTX,90968,telecommunications,1988.0,437085.0,8595.0,Mumbai,78.0,8,2025,3,2025-08,1.0,0,0.63
2F0RUQ0B,Nikhil Soni,D365 Business Central,Zotware,Won,2025-06-09,2025-08-02,374911.0,Manish Tiwari,East,GTX,400143,software,1979.0,371713.0,13809.0,Surat,54.0,8,2025,3,2025-08,0.06305745695913711,1,0.57
XUP62FUM,Rahul Mehta,D365 Finance & Operations,Rantouch,Won,2025-06-09,2025-08-16,425375.0,Sunita Rao,West,GTX,455006,telecommunications,1994.0,98639.0,3015.0,Mumbai,68.0,8,2025,3,2025-08,0.06512221816855163,1,0.66
MUIT1E0M,Rohan Nair,D365 Business Central,Kan-code,Won,2025-06-09,2025-06-19,443137.0,Sunita Rao,West,GTX,400143,software,1982.0,970936.0,34288.0,Vadodara,10.0,6,2025,2,2025-06,0.0,1,0.64
D7XNUYJD,Kary Hendrixson,D365 Business Central,Plusstrip,Lost,2025-06-09,2025-08-19,0.0,Sunita Rao,West,GTX,400143,entertainment,2002.0,29034.0,315.0,Vadodara,71.0,8,2025,3,2025-08,1.0,0,0.62
ORG6MXKF,Divya Pillai,D365 Field Services,Condax,Won,2025-06-09,2025-06-26,94205.0,Anita Mishra,West,GTX,90968,medical,2017.0,377.0,9.0,Vadodara,17.0,6,2025,2,2025-06,0.0,1,0.57
VS4UFFLH,Sneha Joshi,Power BI Dashboard,Kan-code,Won,2025-06-09,2025-09-05,4316.0,Sunita Rao,West,MG,4565,software,1982.0,970936.0,34288.0,Vadodara,88.0,9,2025,3,2025-09,0.05454545454545454,1,0.7
VUYQCXTY,Arjun Sharma,D365 Field Services,Bioholding,Won,2025-06-09,2025-08-04,84411.0,Sanjay Bhatt,Central,GTX,90968,medical,2012.0,48749.0,1356.0,Vadodara,56.0,8,2025,3,2025-08,0.07208029197080291,1,0.66
YFJKP42F,Arjun Sharma,D365 Project Management,Codehow,Won,2025-06-09,2025-06-27,305523.0,Sanjay Bhatt,Central,MG,281619,software,1998.0,225337.0,2641.0,Vadodara,18.0,6,2025,2,2025-06,0.0,1,0.66
OES8ZX7B,Deepak Yadav,D365 Field Services,Rundofase,Lost,2025-06-09,2025-08-04,0.0,Rajesh Agarwal,Central,GTX,90968,technology,1983.0,83669.0,1238.0,Mumbai,56.0,8,2025,3,2025-08,1.0,0,0.6
V9FD3EYK,Aakash Trivedi,D365 Business Central,Mathtouch,Won,2025-06-09,2025-09-22,362710.0,Manish Tiwari,East,GTX,400143,marketing,1984.0,251279.0,9516.0,Ahmedabad,105.0,9,2025,3,2025-09,0.09354905621240407,1,0.65
3C9CWV6J,Cassey Cress,D365 Project Management,Iselectrics,Won,2025-06-10,2025-06-14,313076.0,Manish Tiwari,East,MG,281619,technology,2011.0,43750.0,1428.0,Vadodara,4.0,6,2025,2,2025-06,0.0,1,0.62
NDGQ0H91,Cassey Cress,D365 Project Management,Sumace,Won,2025-06-10,2025-06-28,238293.0,Manish Tiwari,East,MG,281619,retail,2000.0,13935.0,493.0,Surat,18.0,6,2025,2,2025-06,0.15384615384615385,1,0.62
OU9O62Y7,Usha Naik,D365 Finance & Operations,Cancity,Won,2025-06-10,2025-08-04,394167.0,Sanjay Bhatt,Central,GTX,455006,retail,2001.0,59645.0,2448.0,Vadodara,55.0,8,2025,3,2025-08,0.13371032469901495,1,0.67
LFQCLMMG,Corliss Cosme,Power BI Dashboard,Ganjaflex,Lost,2025-06-10,2025-08-27,0.0,Chetan Pandey,East,MG,4565,retail,1995.0,428173.0,17479.0,Ahmedabad,78.0,8,2025,3,2025-08,1.0,0,0.66
3ZG0719M,Priya Patel,D365 Field Services,Ron-tech,Won,2025-06-10,2025-08-26,89225.0,Rajesh Agarwal,Central,GTX,90968,medical,1992.0,325561.0,6837.0,Vadodara,77.0,8,2025,3,2025-08,0.01916058394160584,1,0.63
EMIAKHPF,Nikhil Soni,D365 Finance & Operations,Kinnamplus,Won,2025-06-10,2025-09-21,419233.0,Manish Tiwari,East,GTX,455006,retail,2004.0,58326.0,1831.0,Ahmedabad,103.0,9,2025,3,2025-09,0.07862094126231302,1,0.57
MKEVYIDI,Jonathan Berthelot,D365 Field Services,Isdom,Won,2025-06-10,2025-06-17,69222.0,Rajesh Agarwal,Central,GTX,90968,medical,2002.0,263794.0,4540.0,Mumbai,7.0,6,2025,2,2025-06,0.23905109489051096,1,0.65
IFNT8NLL,Rohan Nair,Power BI Dashboard,Green-Plus,Lost,2025-06-10,2025-08-07,0.0,Sunita Rao,West,MG,4565,services,2003.0,57452.0,1922.0,Surat,58.0,8,2025,3,2025-08,1.0,0,0.64
EWRVDN3U,Marty Freudenburg,D365 Project Management,Toughzap,Lost,2025-06-10,2025-09-19,0.0,Rajesh Agarwal,Central,MG,281619,retail,1995.0,27592.0,799.0,Ahmedabad,101.0,9,2025,3,2025-09,1.0,0,0.63
WEGC0W05,Marty Freudenburg,Power BI Dashboard,Rangreen,Won,2025-06-10,2025-06-19,4482.0,Rajesh Agarwal,Central,MG,4565,technology,1987.0,243910.0,8775.0,Surat,9.0,6,2025,2,2025-06,0.01818181818181818,1,0.63
HZ283240,Deepak Yadav,D365 Sales,Streethex,Lost,2025-06-10,2025-09-07,0.0,Rajesh Agarwal,Central,GTX,45650,retail,1988.0,114274.0,1165.0,Mumbai,89.0,9,2025,3,2025-09,1.0,0,0.6
3J1W4LM0,Deepak Yadav,D365 Sales,Domzoom,Won,2025-06-10,2025-06-21,43741.0,Rajesh Agarwal,Central,GTX,45650,entertainment,1998.0,18083.0,551.0,Mumbai,11.0,6,2025,2,2025-06,0.04181818181818182,1,0.6
1RIY3IBH,Deepak Yadav,D365 Project Management,Globex Corporation,Won,2025-06-10,2025-06-12,226092.0,Rajesh Agarwal,Central,MG,281619,technology,2000.0,101569.0,2497.0,Surat,2.0,6,2025,2,2025-06,0.1971706454465075,1,0.6
6NZH6X7G,Aakash Trivedi,D365 Finance & Operations,Betasoloin,Lost,2025-06-10,2025-06-21,0.0,Manish Tiwari,East,GTX,455006,medical,1999.0,20867.0,495.0,Surat,11.0,6,2025,2,2025-06,1.0,0,0.65
DJ2GWNGZ,Aakash Trivedi,D365 Sales,Kinnamplus,Won,2025-06-10,2025-09-05,45733.0,Manish Tiwari,East,GTX,45650,retail,2004.0,58326.0,1831.0,Ahmedabad,87.0,9,2025,3,2025-09,0.0,1,0.65
S02S3TVE,Ritesh Jain,D365 Field Services,Plusstrip,Won,2025-06-10,2025-06-21,92794.0,Anita Mishra,West,GTX,90968,entertainment,2002.0,29034.0,315.0,Vadodara,11.0,6,2025,2,2025-06,0.0,1,0.64
34YT99YN,Ritesh Jain,D365 Finance & Operations,Dalttechnology,Won,2025-06-10,2025-08-23,505802.0,Anita Mishra,West,GTX,455006,software,2013.0,8200.0,96.0,Vadodara,74.0,8,2025,3,2025-08,0.0,1,0.64
N33B6LND,Wilburn Farren,Power BI Dashboard,Gekko & Co,Lost,2025-06-10,2025-08-22,0.0,Chetan Pandey,East,MG,4565,retail,1990.0,209229.0,3502.0,Ahmedabad,73.0,8,2025,3,2025-08,1.0,0,0.7
C7NBDKVV,Karan Malhotra,D365 Sales,Nam-zim,Won,2025-06-10,2025-08-06,46148.0,Sunita Rao,West,GTX,45650,services,1987.0,33664.0,1179.0,Ahmedabad,57.0,8,2025,3,2025-08,0.0,1,0.62
9YVSYSE8,Meera Iyer,D365 Sales,Globex Corporation,Lost,2025-06-11,2025-09-16,0.0,Sanjay Bhatt,Central,GTX,45650,technology,2000.0,101569.0,2497.0,Surat,97.0,9,2025,3,2025-09,1.0,0,0.62
